"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","4/85","43/18903",4.1104841414253e-05,0.000325541551521437,0.000184873449422956,"CXCR4/LIF/EGR2/SERPINE2",4
"GO:0090132","GO:0090132","epithelium migration","9/85","369/18903",4.16236493031369e-05,0.00032877133129571,0.00018670762550572,"EDN1/HMOX1/IFNG/MMP9/TNF/CYP1B1/ID1/THBS1/APOE",9
"GO:0045862","GO:0045862","positive regulation of proteolysis","9/85","372/18903",4.43200440256038e-05,0.000349138219159145,0.000198273881167175,"FASLG/IFNG/IL1B/PMAIP1/TNF/S100A8/HSPA1A/APOE/LCK",9
"GO:0055076","GO:0055076","transition metal ion homeostasis","6/85","143/18903",4.51578131786607e-05,0.000354794277546931,0.000201485928966913,"HMOX1/IFNG/SOD2/S100A8/MT2A/LCK",6
"GO:0090130","GO:0090130","tissue migration","9/85","374/18903",4.61986124959978e-05,0.000362011349770226,0.000205584468862725,"EDN1/HMOX1/IFNG/MMP9/TNF/CYP1B1/ID1/THBS1/APOE",9
"GO:0034112","GO:0034112","positive regulation of homotypic cell-cell adhesion","3/85","16/18903",4.71041561868018e-05,0.000368133273417697,0.000209061079257074,"CCL5/IL6/PLAUR",3
"GO:0032370","GO:0032370","positive regulation of lipid transport","5/85","88/18903",4.77076030997504e-05,0.000370892179478899,0.000210627848469129,"EDN1/FASLG/IL1B/NFKBIA/APOE",5
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","5/85","88/18903",4.77076030997504e-05,0.000370892179478899,0.000210627848469129,"CCL5/PLAU/SERPINE1/CYP1B1/LIF",5
"GO:0050767","GO:0050767","regulation of neurogenesis","9/85","377/18903",4.91426152488849e-05,0.000381048236563343,0.000216395423443698,"IFNG/IL1B/IL6/TNF/CXCR4/ID1/LIF/EGR2/SERPINE2",9
"GO:2000516","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","4/85","45/18903",4.92882108605601e-05,0.000381127041888769,0.000216440176601249,"CD80/CD83/CD86/IFNG",4
"GO:0046879","GO:0046879","hormone secretion","8/85","291/18903",4.94101229187331e-05,0.000381127041888769,0.000216440176601249,"CCL5/EDN1/IFNG/IL1B/IL6/TNF/LIF/SPINK1",8
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","4/85","46/18903",5.37980082195402e-05,0.000413895325574748,0.000235049124087014,"IL1B/IL7/TNF/HSPA1A",4
"GO:1901216","GO:1901216","positive regulation of neuron death","5/85","91/18903",5.60381326583113e-05,0.000430012821072326,0.000244202170678978,"FASLG/FOS/IFNG/TNF/DKK1",5
"GO:0010819","GO:0010819","regulation of T cell chemotaxis","3/85","17/18903",5.70122109676009e-05,0.000433000433041113,0.000245898820853512,"CCL5/CCR2/CXCL10",3
"GO:0090594","GO:0090594","inflammatory response to wounding","3/85","17/18903",5.70122109676009e-05,0.000433000433041113,0.000245898820853512,"CCR2/HMOX1/TIMP1",3
"GO:1901550","GO:1901550","regulation of endothelial cell development","3/85","17/18903",5.70122109676009e-05,0.000433000433041113,0.000245898820853512,"IL1B/TNF/CLDN5",3
"GO:1903140","GO:1903140","regulation of establishment of endothelial barrier","3/85","17/18903",5.70122109676009e-05,0.000433000433041113,0.000245898820853512,"IL1B/TNF/CLDN5",3
"GO:0001774","GO:0001774","microglial cell activation","4/85","47/18903",5.86017193079661e-05,0.000440554042107096,0.000250188478370638,"IFNG/IL6/TNF/C5AR1",4
"GO:0036230","GO:0036230","granulocyte activation","4/85","47/18903",5.86017193079661e-05,0.000440554042107096,0.000250188478370638,"CCL5/CCR2/CXCL8/TNF",4
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","4/85","47/18903",5.86017193079661e-05,0.000440554042107096,0.000250188478370638,"IL1B/TNF/ID1/CLDN5",4
"GO:1902622","GO:1902622","regulation of neutrophil migration","4/85","47/18903",5.86017193079661e-05,0.000440554042107096,0.000250188478370638,"CXCL8/EDN1/C5AR1/CCR7",4
"GO:0050673","GO:0050673","epithelial cell proliferation","10/85","481/18903",5.88232240001481e-05,0.000441034549033143,0.000250461355895719,"CCL2/HMOX1/IL6/TNF/ID1/THBS1/SPINK1/AREG/C5AR1/APOE",10
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","6/85","150/18903",5.89634305932224e-05,0.000441034549033143,0.000250461355895719,"EDN1/FOS/IL6/MMP9/CYP1B1/SOD2",6
"GO:1903531","GO:1903531","negative regulation of secretion by cell","6/85","151/18903",6.11843270917462e-05,0.000455457284120683,0.000258651956368332,"CCR2/EDN1/HMOX1/IL1B/LIF/APOE",6
"GO:0009914","GO:0009914","hormone transport","8/85","300/18903",6.11991894260742e-05,0.000455457284120683,0.000258651956368332,"CCL5/EDN1/IFNG/IL1B/IL6/TNF/LIF/SPINK1",8
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","5/85","93/18903",6.21868948103603e-05,0.000461648076261371,0.000262167676841988,"EDN1/HMOX1/MMP9/TNF/SOD2",5
"GO:0030183","GO:0030183","B cell differentiation","6/85","152/18903",6.34716048863549e-05,0.000470007234183458,0.00026691480160104,"IL2/IL6/IL7/VCAM1/CD79A/CD19",6
"GO:0006953","GO:0006953","acute-phase response","4/85","48/18903",6.37109138218955e-05,0.00047060280982657,0.000267253026085809,"IL1B/IL6/TNF/A2M",4
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/85","223/18903",6.54693301760883e-05,0.000482388447715357,0.000273946032001543,"CCL2/CCL5/TNF/CCL4/C5AR1/APOE/CCR7",7
"GO:0051607","GO:0051607","defense response to virus","8/85","304/18903",6.7144199339055e-05,0.00049350153459623,0.000280257099500613,"CXCL10/IFNG/IL1B/IL6/PMAIP1/PRF1/APOBEC3A/IFIT3",8
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","3/85","18/18903",6.81925846329913e-05,0.000497930697535221,0.000282772399396312,"IL1B/IL6/TNF",3
"GO:0007584","GO:0007584","response to nutrient","6/85","154/18903",6.82511354487845e-05,0.000497930697535221,0.000282772399396312,"CXCL10/HMOX1/VCAM1/CYP1B1/A2M/SOD2",6
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","6/85","154/18903",6.82511354487845e-05,0.000497930697535221,0.000282772399396312,"IFNG/IL1B/TNF/CD19/APOE/CCR7",6
"GO:0140546","GO:0140546","defense response to symbiont","8/85","305/18903",6.87032670907119e-05,0.000499792189744987,0.000283829531686445,"CXCL10/IFNG/IL1B/IL6/PMAIP1/PRF1/APOBEC3A/IFIT3",8
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","5/85","95/18903",6.88437587494782e-05,0.000499792189744987,0.000283829531686445,"EDN1/HMOX1/MMP9/TNF/SOD2",5
"GO:0035094","GO:0035094","response to nicotine","4/85","49/18903",6.91373092426401e-05,0.000500289361119941,0.000284111872870274,"EDN1/HMOX1/TNF/VCAM1",4
"GO:0030072","GO:0030072","peptide hormone secretion","7/85","225/18903",6.92500466101201e-05,0.000500289361119941,0.000284111872870274,"CCL5/EDN1/IFNG/IL1B/IL6/TNF/SPINK1",7
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","9/85","395/18903",7.03494891061501e-05,0.000506995588156731,0.000287920306291786,"EDN1/IFNG/IL1B/TNF/DKK1/DUSP1/THBS1/CCNA2/APOE",9
"GO:0032368","GO:0032368","regulation of lipid transport","6/85","155/18903",7.07463520743804e-05,0.000508618191369696,0.00028884177469305,"EDN1/FASLG/IL1B/NFKBIA/THBS1/APOE",6
"GO:0001667","GO:0001667","ameboidal-type cell migration","10/85","492/18903",7.10051061709272e-05,0.000509242432150815,0.000289196277969012,"EDN1/HMOX1/IFNG/MMP9/TNF/CYP1B1/ID1/THBS1/TIMP1/APOE",10
"GO:0051651","GO:0051651","maintenance of location in cell","7/85","226/18903",7.12062929854958e-05,0.000509451787012171,0.000289315169567308,"CXCL10/FASLG/S100A8/CD19/APOE/CCR7/LCK",7
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","4/85","50/18903",7.48927669017787e-05,0.000534535844730285,0.000303560282838408,"IFNG/IL6/TNF/C5AR1",4
"GO:0044409","GO:0044409","entry into host","6/85","158/18903",7.86719979514578e-05,0.000560159754644755,0.000318111975522342,"CD80/CD86/CXCL8/PTX3/CXCR4/HSPA1A",6
"GO:0010544","GO:0010544","negative regulation of platelet activation","3/85","19/18903",8.07158907904778e-05,0.000570597776900705,0.000324039677133987,"SERPINE2/THBD/APOE",3
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","3/85","19/18903",8.07158907904778e-05,0.000570597776900705,0.000324039677133987,"CCL5/THBS1/C5AR1",3
"GO:0048245","GO:0048245","eosinophil chemotaxis","3/85","19/18903",8.07158907904778e-05,0.000570597776900705,0.000324039677133987,"CCL2/CCL5/CCL4",3
"GO:0006968","GO:0006968","cellular defense response","4/85","52/18903",8.74390102305018e-05,0.000613730683181864,0.000348534642924275,"CCR2/PRF1/KLRC2/C5AR1",4
"GO:0010043","GO:0010043","response to zinc ion","4/85","52/18903",8.74390102305018e-05,0.000613730683181864,0.000348534642924275,"VCAM1/SOD2/S100A8/MT2A",4
"GO:0010543","GO:0010543","regulation of platelet activation","4/85","52/18903",8.74390102305018e-05,0.000613730683181864,0.000348534642924275,"IL6/SERPINE2/THBD/APOE",4
"GO:0001776","GO:0001776","leukocyte homeostasis","5/85","100/18903",8.78969520047557e-05,0.000615486458246067,0.00034953173896628,"IL2/IL2RA/IL6/IL7R/PMAIP1",5
"GO:0050792","GO:0050792","regulation of viral process","6/85","162/18903",9.0324596261479e-05,0.00063099399558137,0.000358338393311429,"CCL5/CXCL8/PTX3/TNF/CXCR4/APOBEC3A",6
"GO:0002639","GO:0002639","positive regulation of immunoglobulin production","4/85","53/18903",9.42542030531297e-05,0.000653516275001213,0.000371128685259582,"CD86/IL2/IL6/TNFSF13",4
"GO:0009409","GO:0009409","response to cold","4/85","53/18903",9.42542030531297e-05,0.000653516275001213,0.000371128685259582,"CXCL10/FOS/NFKBIA/SOD2",4
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","4/85","53/18903",9.42542030531297e-05,0.000653516275001213,0.000371128685259582,"CD80/CD83/CD86/IFNG",4
"GO:0071371","GO:0071371","cellular response to gonadotropin stimulus","3/85","20/18903",9.46517494853209e-05,0.000653516275001213,0.000371128685259582,"EDN1/CYP1B1/CCNA2",3
"GO:1900221","GO:1900221","regulation of amyloid-beta clearance","3/85","20/18903",9.46517494853209e-05,0.000653516275001213,0.000371128685259582,"IFNG/TNF/APOE",3
"GO:0031341","GO:0031341","regulation of cell killing","5/85","102/18903",9.65607303295284e-05,0.000663602977345854,0.000376856874017796,"IFNG/IL7R/PRF1/KLRC2/KLRK1",5
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","5/85","102/18903",9.65607303295284e-05,0.000663602977345854,0.000376856874017796,"CCL2/CCR2/TNF/DKK1/SERPINE2",5
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","9/85","414/18903",0.000100632170069165,0.000689189904950285,0.00039138756462936,"CCL2/HMOX1/TNF/ID1/THBS1/SPINK1/AREG/C5AR1/APOE",9
"GO:0019233","GO:0019233","sensory perception of pain","5/85","103/18903",0.000101131375632621,0.000689189904950285,0.00039138756462936,"CCL2/CCR2/EDN1/TNF/CXCR4",5
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","5/85","103/18903",0.000101131375632621,0.000689189904950285,0.00039138756462936,"FOS/IFNG/TNF/LIF/HSPA1A",5
"GO:0010883","GO:0010883","regulation of lipid storage","4/85","54/18903",0.000101447264874519,0.000689189904950285,0.00039138756462936,"IL6/NFKBIA/TNF/C3",4
"GO:0014009","GO:0014009","glial cell proliferation","4/85","54/18903",0.000101447264874519,0.000689189904950285,0.00039138756462936,"IL1B/IL6/TNF/AREG",4
"GO:0042100","GO:0042100","B cell proliferation","5/85","104/18903",0.000105866458078145,0.000717566244456445,0.000407502348570098,"IL2/IL7/IL7R/CD79A/CD19",5
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","6/85","167/18903",0.000106780762779721,0.000722111003090258,0.000410083294693569,"CCL5/EDN1/IL6/IL7/CXCR4/HSPA1A",6
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","4/85","55/18903",0.00010903071887816,0.000732310633372131,0.00041587561467311,"CCL2/HMOX1/DUSP1/KLRK1",4
"GO:0010518","GO:0010518","positive regulation of phospholipase activity","4/85","55/18903",0.00010903071887816,0.000732310633372131,0.00041587561467311,"CCL5/CD86/SELE/C5AR1",4
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","4/85","55/18903",0.00010903071887816,0.000732310633372131,0.00041587561467311,"CCL5/IL2/IL7R/CCR7",4
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","3/85","21/18903",0.000110068795936376,0.000735945312784527,0.000417939731273206,"IL1B/IL6/TNF",3
"GO:0140131","GO:0140131","positive regulation of lymphocyte chemotaxis","3/85","21/18903",0.000110068795936376,0.000735945312784527,0.000417939731273206,"CCL5/CCR2/CCL4",3
"GO:0001558","GO:0001558","regulation of cell growth","9/85","422/18903",0.00011631666479751,0.000775968380923926,0.000440668635245188,"EDN1/IL2/CXCR4/TNC/CISH/S100A8/SERPINE2/HSPA1A/APOE",9
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","4/85","56/18903",0.000117017209457398,0.000778887582950138,0.000442326435749075,"MMP9/PMAIP1/SOD2/PLAUR",4
"GO:0034250","GO:0034250","positive regulation of cellular amide metabolic process","6/85","170/18903",0.000117744398571802,0.000780221271967962,0.000443083831196845,"CCL5/IFNG/IL6/TNF/CYP1B1/THBS1",6
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","6/85","170/18903",0.000117744398571802,0.000780221271967962,0.000443083831196845,"CCL2/CCR2/TNF/CA2/SERPINE2/APOE",6
"GO:0010959","GO:0010959","regulation of metal ion transport","9/85","423/18903",0.000118414058634928,0.000782907235885392,0.000444609176923436,"CCL2/CCL5/CXCL10/IFNG/CXCR4/SERPINE2/SPINK1/CCL4/CD19",9
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","6/85","171/18903",0.000121591200106595,0.000802122794467113,0.000455521598336276,"CCL2/CCR2/CXCL10/EDN1/IFNG/CD19",6
"GO:0032768","GO:0032768","regulation of monooxygenase activity","4/85","57/18903",0.000125419498599815,0.00081799293356199,0.000464534172441117,"IFNG/IL1B/TNF/APOE",4
"GO:0070231","GO:0070231","T cell apoptotic process","4/85","57/18903",0.000125419498599815,0.00081799293356199,0.000464534172441117,"CCL5/FASLG/IL2RA/IL7R",4
"GO:0002440","GO:0002440","production of molecular mediator of immune response","8/85","333/18903",0.00012631610972693,0.00081799293356199,0.000464534172441117,"CCR2/CD86/HMOX1/IL1B/IL2/IL6/TNF/TNFSF13",8
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","5/85","108/18903",0.000126532069014124,0.00081799293356199,0.000464534172441117,"MMP9/PMAIP1/SOD2/PLAUR/HSPA1A",5
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","5/85","108/18903",0.000126532069014124,0.00081799293356199,0.000464534172441117,"EDN1/IFNG/IL1B/TNF/APOE",5
"GO:0010888","GO:0010888","negative regulation of lipid storage","3/85","22/18903",0.000127034689209492,0.00081799293356199,0.000464534172441117,"IL6/NFKBIA/TNF",3
"GO:0030449","GO:0030449","regulation of complement activation","3/85","22/18903",0.000127034689209492,0.00081799293356199,0.000464534172441117,"IL1B/A2M/C3",3
"GO:0051767","GO:0051767","nitric-oxide synthase biosynthetic process","3/85","22/18903",0.000127034689209492,0.00081799293356199,0.000464534172441117,"CCL2/EDN1/IFNG",3
"GO:0051769","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","3/85","22/18903",0.000127034689209492,0.00081799293356199,0.000464534172441117,"CCL2/EDN1/IFNG",3
"GO:0061042","GO:0061042","vascular wound healing","3/85","22/18903",0.000127034689209492,0.00081799293356199,0.000464534172441117,"SERPINE1/TNF/CXCR4",3
"GO:2000310","GO:2000310","regulation of NMDA receptor activity","3/85","22/18903",0.000127034689209492,0.00081799293356199,0.000464534172441117,"CCL2/CCR2/IFNG",3
"GO:0042116","GO:0042116","macrophage activation","5/85","109/18903",0.000132150434235011,0.00084908803948829,0.000482192930488748,"IFNG/IL6/TNF/THBS1/C5AR1",5
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","4/85","58/18903",0.00013425046231564,0.00086071400298469,0.000488795258100691,"EDN1/IL7/CXCR4/HSPA1A",4
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","4/85","59/18903",0.000143523087109771,0.000916196948317115,0.000520303750456928,"FOS/IFNG/TNF/LIF",4
"GO:0007566","GO:0007566","embryo implantation","4/85","59/18903",0.000143523087109771,0.000916196948317115,0.000520303750456928,"IL1B/MMP9/LIF/TIMP1",4
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","5/85","111/18903",0.000143959075771815,0.000917003833195948,0.000520761976419605,"CD86/EDN1/IL1B/NFKBIA/TNF",5
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","3/85","23/18903",0.000145616120828868,0.000923586616477746,0.00052450030673849,"CCL2/DUSP1/KLRK1",3
"GO:0072677","GO:0072677","eosinophil migration","3/85","23/18903",0.000145616120828868,0.000923586616477746,0.00052450030673849,"CCL2/CCL5/CCL4",3
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","6/85","177/18903",0.000146819588242874,0.000929229958067079,0.000527705132730798,"HMOX1/TNF/CYP1B1/ID1/THBS1/APOE",6
"GO:0001659","GO:0001659","temperature homeostasis","6/85","178/18903",0.000151399945711455,0.000956176202979383,0.000543007772970274,"CCR2/IL1B/TNF/CXCR4/ID1/G0S2",6
"GO:0048771","GO:0048771","tissue remodeling","6/85","179/18903",0.000156092800608214,0.000979548464833752,0.000556280765771469,"CCR2/IL2/IL6/IL7/LIF/TIMP1",6
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","6/85","179/18903",0.000156092800608214,0.000979548464833752,0.000556280765771469,"CCL5/EDN1/IL6/IL7/CXCR4/HSPA1A",6
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","6/85","179/18903",0.000156092800608214,0.000979548464833752,0.000556280765771469,"CCL5/IFNG/IL1B/IL6/TNF/SPINK1",6
"GO:0002456","GO:0002456","T cell mediated immunity","5/85","113/18903",0.000156559109863648,0.000980397639357562,0.000556763007815979,"CCR2/IL1B/IL6/IL7R/PRF1",5
"GO:0048732","GO:0048732","gland development","9/85","441/18903",0.000161957004788795,0.00101206043920762,0.000574744156456795,"EDN1/HMOX1/IL6/TNF/CYP1B1/TNC/SOD2/SERPINE2/AREG",9
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","3/85","24/18903",0.000165878823326759,0.00103221234179382,0.000586188323034412,"CCL2/DUSP1/KLRK1",3
"GO:2000353","GO:2000353","positive regulation of endothelial cell apoptotic process","3/85","24/18903",0.000165878823326759,0.00103221234179382,0.000586188323034412,"CCL2/FASLG/THBS1",3
"GO:0044000","GO:0044000","movement in host","6/85","183/18903",0.000176029208264111,0.00109079187213033,0.000619455350817111,"CD80/CD86/CXCL8/PTX3/CXCR4/HSPA1A",6
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","6/85","183/18903",0.000176029208264111,0.00109079187213033,0.000619455350817111,"CD69/EDN1/IL1B/CXCR4/CYP1B1/APOBEC3A",6
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","5/85","116/18903",0.000177020337938323,0.00109464350933886,0.000621642676684848,"HMOX1/IFNG/S100A8/MT2A/LCK",5
"GO:0032640","GO:0032640","tumor necrosis factor production","6/85","184/18903",0.000181314735006688,0.0011165368920786,0.000634075821294861,"CCR2/IFNG/IL6/TNFRSF8/THBS1/CD2",6
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","6/85","184/18903",0.000181314735006688,0.0011165368920786,0.000634075821294861,"CCR2/IFNG/IL6/TNFRSF8/THBS1/CD2",6
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","5/85","117/18903",0.000184275094570447,0.00113241251061756,0.000643091507149104,"EDN1/IL1B/TNF/DKK1/THBS1",5
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","3/85","25/18903",0.000187887578731918,0.0011498409260412,0.000652989018733375,"IL1B/TNF/LCK",3
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","3/85","25/18903",0.000187887578731918,0.0011498409260412,0.000652989018733375,"IL6/TNF/SELE",3
"GO:0002286","GO:0002286","T cell activation involved in immune response","5/85","118/18903",0.000191754668831914,0.00116867763185212,0.000663686291516999,"CD80/CD86/IFNG/IL2/IL6",5
